creative_id,campaign_id,advertiser_name,app_name,vertical,format,creative_status,fatigue_day,total_days_active,total_spend_usd,total_impressions,total_clicks,total_conversions,total_revenue_usd,overall_ctr,overall_cvr,overall_ipm,overall_roas,first_7d_ctr,last_7d_ctr,ctr_decay_pct,first_7d_cvr,last_7d_cvr,cvr_decay_pct,peak_rolling_ctr_5,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score
500045,20007,ThreadMark,ThreadMark Shop,ecommerce,rewarded_video,stable,,38,10335.37,1012224,6952,469,18395.06,0.006868045017703591,0.06746260069044879,0.4633361785533637,1.779816300722664,0.011786639701700057,0.0023162193698949827,-0.8034877260597946,0.0700402144772118,0.07556675062972293,0.07890518602436947,0.0121943115364168,360,640,en,2026-01-12,minimalist,limited offer,Install now,Limited stock,Only this weekend,purple,premium,30,0.461,56,0.649,0.676,0.482,0.356,0.152,1,3,0,1,0,1,assets/creative_500045.png,40070,253168,2984,209,171400,397,30,0.578395061728395
500046,20007,ThreadMark,ThreadMark Shop,ecommerce,banner,stable,,31,8966.710000000001,1485144,10300,550,21940.89,0.006935354416810761,0.05339805825242718,0.37033445915008917,2.4469275799038885,0.009784667093068463,0.0040638444836098835,-0.5846721768910519,0.05588310689566778,0.04954268292682927,-0.11345868762586708,0.01013610831052859,320,480,en,2026-01-19,testimonial,new collection,Start now,Limited stock,Free shipping over $25,orange,playful,0,0.416,62,0.945,0.79,0.268,0.485,0.574,2,2,0,1,0,0,assets/creative_500046.png,65439,398685,3901,218,322847,1312,65,0.5981481481481481
500047,20007,ThreadMark,ThreadMark Shop,ecommerce,rewarded_video,stable,,42,12129.27,1184969,9923,742,28581.96,0.008374058730650337,0.07477577345560818,0.6261767185470675,2.3564451941460614,0.012342566467816266,0.004216327479167358,-0.6583913491443129,0.08410934214478823,0.06955380577427822,-0.17305493063367072,0.012745942648609022,360,640,en,2026-01-08,ugc,free shipping,Watch now,Limited stock,Free shipping over $25,black,calm,15,0.439,53,0.882,0.975,0.308,0.341,0.087,4,2,1,0,0,0,assets/creative_500047.png,58389,269717,3329,280,180726,762,53,0.7435185185185186
500048,20008,CoinBridge,CoinBridge Invest,fintech,native,stable,,40,29961.3,5371241,23388,2440,239094.91999999998,0.004354300989287205,0.1043270053018642,0.45427118239527886,7.980125027952726,0.007795959369059478,0.0019281710512242104,-0.7526704591513502,0.10798438131143126,0.09295352323838081,-0.13919474178122904,0.008073936091476275,320,320,de,2026-01-30,feature-focus,cashback,Shop now,Secure & simple,Built for peace of mind,blue,trustworthy,0,0.323,42,0.859,0.98,0.137,0.533,0.237,1,1,0,0,0,0,assets/creative_500048.png,179955,952673,7427,802,1037771,2001,186,0.6052469135802468
500049,20008,CoinBridge,CoinBridge Invest,fintech,banner,stable,,39,27981.85,5570136,19385,1683,161996.55,0.0034801663729575006,0.08681970595821512,0.3021470211858382,5.789343806789043,0.006667799496983591,0.0018007040724976689,-0.7299402789012658,0.09359165424739195,0.07501293326435593,-0.19850830859263013,0.0068354969256328455,320,480,es,2026-01-31,trust,cashback,Get offer,Track every euro,No hidden fees,green,trustworthy,0,0.188,62,0.929,0.719,0.205,0.422,0.133,0,2,0,0,0,0,assets/creative_500049.png,177666,1006329,6710,628,1073469,1933,145,0.36574074074074076
500050,20008,CoinBridge,CoinBridge Invest,fintech,banner,stable,,51,39240.79,7812399,23090,2059,199633.84,0.002955558209456532,0.089172802078822,0.2635554072443049,5.087406242331003,0.005660655919441521,0.001807428949261297,-0.6807032656668492,0.09133098199368851,0.08998393144081414,-0.014749108390923249,0.0062194523568283346,320,480,de,2026-01-19,feature-focus,save smarter,Start now,Secure & simple,No hidden fees,blue,excited,0,0.267,48,0.99,0.695,0.118,0.139,0.289,1,0,0,1,0,0,assets/creative_500050.png,341792,1903313,10774,984,1032959,1867,168,0.2876543209876543
500051,20008,CoinBridge,CoinBridge Invest,fintech,banner,stable,,46,32080.89,6347560,20149,1743,169787.77,0.003174290593550908,0.08650553377338825,0.2745937021469667,5.292489391659645,0.006202104146895729,0.0017728214307262233,-0.7141580681753701,0.08738839285714285,0.0867838910947249,-0.006917414803658817,0.006655644236182886,320,480,en,2026-01-24,food-closeup,security,Book now,"Your money, clearer","Fast signup, instant card",green,adventurous,0,0.347,59,0.877,0.684,0.31,0.424,0.329,1,2,0,0,0,0,assets/creative_500051.png,265127,1444671,8960,783,994460,1763,153,0.3126543209876544
500052,20008,CoinBridge,CoinBridge Invest,fintech,banner,stable,,55,51803.06,10257796,27518,2543,246100.47999999998,0.0026826425481653172,0.09241223926157424,0.24790900501433252,4.750693877929218,0.0043377447202051864,0.001815256117403158,-0.5815207591752214,0.09298444696615714,0.08283049917718047,-0.10920049664512532,0.0049783808447766385,320,480,es,2026-01-15,product-focus,security,Watch now,Save with confidence,No hidden fees,black,excited,0,0.429,49,0.867,0.635,0.188,0.462,0.318,1,1,0,0,0,1,assets/creative_500052.png,801890,3453638,14981,1393,1004266,1823,151,0.2685185185185185
500053,20008,CoinBridge,CoinBridge Invest,fintech,interstitial,stable,,52,39974.83,5696668,22017,2297,229081.44,0.003864890844964109,0.10432847345233229,0.40321816191500015,5.730642006482579,0.0071902989799120295,0.0017519533399361726,-0.756344855084509,0.10690018183558235,0.10720268006700168,0.0028297260699199356,0.007654142229956363,360,640,en,2026-01-18,fantasy,earn more,Install now,Secure & simple,Built for peace of mind,blue,excited,0,0.562,50,0.99,0.74,0.193,0.211,0.402,2,0,0,0,0,1,assets/creative_500053.png,288718,1453208,10449,1117,681525,1194,128,0.48055555555555557
500054,20009,DriftPass,DriftPass Travel,travel,rewarded_video,fatigued,14,44,27686.34,3564061,25130,1396,197969.48,0.0070509455365662934,0.055551134102666135,0.39168802105238937,7.150438808452111,0.012972897396931712,0.002554845876145515,-0.8030628164260534,0.061200923787528866,0.0625,0.021226415094339757,0.013562305074217386,360,640,en,2026-01-15,feature-focus,last-minute deal,Learn more,Last-minute savings,Hotels + flights in one tap,teal,trustworthy,10,0.123,75,0.747,0.636,0.288,0.644,0.366,0,1,0,1,0,0,assets/creative_500054.png,126229,600791,7794,477,576160,1472,92,0.7222222222222222
500055,20009,DriftPass,DriftPass Travel,travel,rewarded_video,top_performer,,43,32465.85,4182189,33267,2181,313628.94,0.00795444682198724,0.06556046532599874,0.5214972350603954,9.660271947292308,0.014442380464831994,0.0032413504507240553,-0.7755667454809874,0.07030716723549488,0.06260794473229707,-0.10950835890470667,0.014636039820988218,360,640,it,2026-01-16,destination,discover,Install now,Dream destinations await,Flexible booking options,white,playful,10,0.298,70,0.886,0.507,0.281,0.96,0.609,3,0,1,0,0,1,assets/creative_500055.png,124517,710063,10255,721,714517,2316,145,0.854320987654321
500056,20009,DriftPass,DriftPass Travel,travel,rewarded_video,fatigued,13,51,35873.61,4623084,33273,2003,281693.29,0.007197143724838225,0.06019896011781324,0.43326056805370616,7.852382015637678,0.013259113145182836,0.002360532820198066,-0.8219690265592409,0.059059677294835175,0.06394940267041462,0.08279295789526864,0.013458997326773067,360,640,en,2026-01-08,food-closeup,book now,Book now,Escape this weekend,Hotels + flights in one tap,teal,adventurous,10,0.291,95,0.865,0.611,0.02,0.742,0.761,1,2,0,0,0,1,assets/creative_500056.png,193242,976913,12953,765,602830,1423,91,0.7768518518518519
500057,20009,DriftPass,DriftPass Travel,travel,interstitial,stable,,48,29016.12,4521393,25707,1143,164795.36,0.00568563714766666,0.044462597736025206,0.25279819736970444,5.679441634512126,0.010575583917441038,0.0019066662869322909,-0.8197105425273157,0.04447322970639033,0.03773584905660377,-0.15149294742626862,0.011104696517966221,360,640,it,2026-01-11,celebrity,cashback,Learn more,Dream destinations await,Flexible booking options,lime,trustworthy,8,0.564,44,0.676,0.445,0.02,0.789,0.552,1,1,0,0,0,0,assets/creative_500057.png,181214,875980,9264,412,667133,1272,48,0.4993827160493827
500058,20009,DriftPass,DriftPass Travel,travel,native,stable,,53,41176.04,8044441,37982,2044,299365.13,0.00472152135866246,0.0538149649834132,0.2540885065848578,7.2703720416047775,0.010179465100130285,0.0018215810906312274,-0.8210533586280566,0.05537075891714856,0.04871060171919771,-0.1202829314280569,0.010768519196951935,320,320,en,2026-01-06,family,last-minute deal,Try for free,Book your next trip,Special fares today,teal,playful,0,0.63,70,0.852,0.497,0.198,0.896,0.441,1,1,0,1,0,0,assets/creative_500058.png,457550,1919649,19541,1082,957959,1745,85,0.45987654320987653
500059,20009,DriftPass,DriftPass Travel,travel,rewarded_video,fatigued,13,55,42563.67,5427929,34507,1812,255959.40000000002,0.006357304968432712,0.05251108470745066,0.3338289797084671,6.013565089664496,0.010492371213085381,0.0018689249846610908,-0.8218777293801526,0.054767905902121404,0.052915766738660906,-0.03381796570368334,0.010798162289862115,360,640,en,2026-01-04,food-closeup,escape,Try for free,Book your next trip,Flexible booking options,purple,premium,10,0.469,80,0.782,0.519,0.173,0.804,0.242,1,1,0,0,0,0,assets/creative_500059.png,502848,1815033,19044,1043,495472,926,49,0.6216049382716049
500060,20010,BiteRush,BiteRush Delivery,food_delivery,native,stable,,72,37373.81,13755114,55940,4831,89967.19,0.004066851063538986,0.08636038612799428,0.35121482817227107,2.4072255410941517,0.009245048429780321,0.0017136852949154468,-0.8146374994212803,0.08682765821292647,0.07885714285714286,-0.0917969633159702,0.010282189638654632,320,320,es,2026-01-03,celebrity,free delivery,Try for free,Dinner in minutes,Late-night deals available,red,trustworthy,0,0.402,31,0.767,0.559,0.45,0.656,0.381,1,2,1,0,0,1,assets/creative_500060.png,972387,3211557,29691,2578,1021191,1750,138,0.38240740740740736
500061,20010,BiteRush,BiteRush Delivery,food_delivery,native,stable,,71,38097.12,13910128,53728,4541,82700.98,0.003862509388842432,0.08451831447290054,0.3264527831807155,2.1707934878017023,0.009423786859263828,0.0018289596585246218,-0.8059209439009429,0.08374257861174228,0.08606752258678078,0.027762985252910655,0.010477713018714075,320,320,en,2026-01-04,food-closeup,late-night,Watch now,Hungry? We got you,Fresh favorites nearby,red,adventurous,0,0.644,71,0.801,0.572,0.167,0.463,0.413,1,2,1,0,0,0,assets/creative_500061.png,556574,2895439,27286,2285,1149834,2103,181,0.3148148148148148
500062,20010,BiteRush,BiteRush Delivery,food_delivery,interstitial,stable,,68,30786.02,9023313,42803,3803,72326.98,0.0047436013801139335,0.08884891245940706,0.4214638237640654,2.3493449299389786,0.011691079553675486,0.0017833807735142615,-0.8474579900575909,0.0941514360313316,0.07374830852503383,-0.2167054308073223,0.01245729598872382,360,640,en,2026-01-07,combo,late-night,Install now,"Fast food, fast",Free delivery over $15,purple,trustworthy,5,0.383,55,0.742,0.585,0.399,0.553,0.323,1,2,1,1,0,1,assets/creative_500062.png,296300,1638001,19150,1803,828763,1478,109,0.4802469135802469
500063,20010,BiteRush,BiteRush Delivery,food_delivery,interstitial,stable,,64,26792.4,7904821,37680,2943,53676.04,0.004766711352477178,0.07810509554140127,0.3723044456035121,2.003405443334677,0.012545189683172434,0.0018153370668685315,-0.8552961642896842,0.0789156244047997,0.07636122177954847,-0.032368781778223665,0.013265300724235162,360,640,en,2026-01-11,drama,book now,Book now,2-for-1 tonight,Fresh favorites nearby,purple,calm,12,0.337,77,0.781,0.585,0.516,0.703,0.295,2,3,0,1,0,0,assets/creative_500063.png,227359,1255541,15751,1243,829598,1506,115,0.41203703703703703
500064,20010,BiteRush,BiteRush Delivery,food_delivery,interstitial,stable,,55,23819.510000000002,7031479,38066,3134,58105.41,0.00541365479438963,0.0823306888036568,0.4457099281673173,2.439404085138611,0.012881566552422183,0.0018225255732995907,-0.8585167754338938,0.08518749027540065,0.09120102761721259,0.07059178903347085,0.01309159747537728,360,640,es,2026-01-20,discount,2-for-1,Try for free,"Fast food, fast",Free delivery over $15,purple,excited,0,0.477,86,0.99,0.499,0.252,0.703,0.161,1,2,1,0,0,0,assets/creative_500064.png,181795,997860,12854,1095,854309,1557,142,0.5638888888888888
500065,20010,BiteRush,BiteRush Delivery,food_delivery,native,stable,,61,27587.44,10091513,41722,3661,68199.92,0.004134365183892643,0.08774747135803652,0.3627800905572831,2.4721365954941814,0.010906907935987644,0.0018381571088044767,-0.8314685408923801,0.08890659684671866,0.08148893360160966,-0.08343209062312418,0.011964229395786069,320,320,es,2026-01-14,food-closeup,2-for-1,Get offer,"Your cravings, delivered",Late-night deals available,yellow,trustworthy,0,0.568,69,0.918,0.752,0.498,0.551,0.52,1,1,1,0,0,0,assets/creative_500065.png,314030,1610814,17569,1562,1081518,1988,162,0.4037037037037037
500066,20011,FluxStream,FluxStream Play,entertainment,rewarded_video,stable,,64,35547.0,5158603,27159,2793,62707.2,0.005264797465515373,0.1028388379542693,0.5414256534181832,1.7640644780150223,0.011238963947430186,0.0017858912683830536,-0.8410982296289506,0.10689972401103956,0.09925293489861259,-0.07153235598285812,0.01150198349368474,360,640,de,2026-01-12,trailer,watch now,Start now,Watch what’s trending,Cancel anytime,blue,excited,10,0.102,60,0.814,0.564,0.247,0.759,0.691,3,2,0,0,0,0,assets/creative_500066.png,167619,967171,10870,1162,524668,937,93,0.5151234567901234
500067,20011,FluxStream,FluxStream Play,entertainment,interstitial,stable,,68,37580.36,6700784,25978,2392,53919.6,0.0038768597823777037,0.09207791207945185,0.356973154186137,1.4347813591993264,0.00901998140027085,0.001826524561364566,-0.7975024026868038,0.0947867298578199,0.0998263888888889,0.0531684027777779,0.009695145058739316,360,640,de,2026-01-08,celebrity,security,Order now,Stream the hype,Cancel anytime,blue,adventurous,8,0.743,64,0.921,0.758,0.569,0.46,0.795,1,1,0,0,0,0,assets/creative_500067.png,236434,1239803,11183,1060,630706,1152,115,0.23981481481481484
500068,20011,FluxStream,FluxStream Play,entertainment,rewarded_video,stable,,72,48948.68,7130380,29966,3042,68759.85,0.004202581068610649,0.10151505039044251,0.4266252289499297,1.4047334882166385,0.008902797185243446,0.001718174016244872,-0.8070073954854573,0.10219298245614035,0.10579857578840285,0.03528220084789058,0.00948891320604261,360,640,de,2026-01-04,celebrity,exclusive,Book now,Watch what’s trending,Start free today,black,playful,10,0.232,55,0.717,0.418,0.504,0.586,0.789,3,1,1,0,0,1,assets/creative_500068.png,513924,1792695,15960,1631,572119,983,104,0.3175925925925926
500069,20011,FluxStream,FluxStream Play,entertainment,rewarded_video,stable,,54,25726.66,3734342,20974,2066,46648.39,0.005616518251408146,0.09850290836273481,0.5532433826360842,1.8132314882693672,0.01066533334335832,0.0020559062218214606,-0.8072346962224349,0.11015156855833627,0.08875128998968008,-0.19428028895768834,0.011017774074324308,360,640,de,2026-01-22,celebrity,watch now,Watch now,A new season drops,Start free today,red,excited,15,0.134,66,0.707,0.503,0.402,0.526,0.768,1,2,1,0,0,0,assets/creative_500069.png,97653,532004,5674,625,471325,969,86,0.5558641975308642
500070,20011,FluxStream,FluxStream Play,entertainment,rewarded_video,fatigued,16,56,29974.010000000002,4350820,27846,2923,66055.39,0.0064001728409817,0.10497019320548732,0.6718273796663617,2.203755520198999,0.011795633368073707,0.002388646391327488,-0.7974974029124502,0.10853916725476359,0.08973384030418251,-0.1732584414107503,0.012194516486712043,360,640,fr,2026-01-20,product-focus,security,Install now,Binge starts now,Start free today,purple,trustworthy,20,0.056,50,0.822,0.457,0.399,0.904,0.527,1,1,0,0,0,1,assets/creative_500070.png,94562,600646,7085,769,550521,1315,118,0.6811728395061728
500071,20011,FluxStream,FluxStream Play,entertainment,native,underperformer,,70,38792.46,8594368,30738,2812,62642.03,0.0035765282566443514,0.09148285509792439,0.3271910162562273,1.6147991130235102,0.00769525635433351,0.001887279142324957,-0.7547477230875936,0.09581777445855116,0.09271978021978022,-0.03233214564079723,0.008132830949190635,320,320,fr,2026-01-06,ugc,watch now,Watch now,Stream the hype,New hits every week,purple,premium,0,0.278,33,0.99,0.616,0.44,0.553,0.738,3,0,0,0,0,0,assets/creative_500071.png,295389,1740033,13390,1283,771481,1456,135,0.2169753086419753
500072,20012,VoxelRealm,VoxelRealm Battle,gaming,interstitial,stable,,50,32798.38,5400350,33201,6338,35444.13,0.006147934856074144,0.19089786452215296,1.1736276352458637,1.0806670939235414,0.013302087936875045,0.001796290963616228,-0.864961728403803,0.19373897030614592,0.17796610169491525,-0.08141298875650271,0.013706765985459496,360,640,fr,2026-01-19,gameplay,challenge,Get offer,Level up today,Play with friends tonight,lime,calm,8,0.19,24,0.712,0.362,0.276,0.551,0.661,0,2,0,0,1,0,assets/creative_500072.png,219905,979771,13033,2525,788291,1416,252,0.5530864197530864
500073,20012,VoxelRealm,VoxelRealm Battle,gaming,banner,stable,,52,35753.03,8180640,34005,5483,29358.69,0.004156765240861351,0.1612409939714748,0.670240959142561,0.821152500920901,0.009440448862768566,0.0018009921347848388,-0.8092260059913434,0.1675587899200096,0.16225490196078432,-0.031653892712863896,0.01014206017470459,320,480,fr,2026-01-17,drama,competition,Claim reward,Join the arena,Play with friends tonight,lime,calm,0,0.264,34,0.607,0.5,0.416,0.827,0.907,2,0,0,0,0,0,assets/creative_500073.png,454626,1761251,16627,2786,1132709,2040,331,0.36018518518518516
500074,20012,VoxelRealm,VoxelRealm Battle,gaming,rewarded_video,fatigued,12,50,33190.74,4473056,33720,7529,42702.69,0.007538470343317857,0.2232799525504152,1.683189300558723,1.2865844509643354,0.016661800363068566,0.001882525422671408,-0.8870154856227849,0.22445714285714286,0.2187241093620547,-0.02554177346335107,0.017059242570788183,360,640,en,2026-01-19,gameplay,free rewards,Watch now,Join the arena,Play with friends tonight,purple,calm,20,0.32,12,0.873,0.487,0.334,0.708,1.0,2,1,0,0,1,0,assets/creative_500074.png,134934,787730,13125,2946,641160,1207,264,0.645679012345679
500075,20012,VoxelRealm,VoxelRealm Battle,gaming,interstitial,stable,,52,33824.62,5571575,35929,6383,35327.19,0.006448625388691708,0.17765593253360795,1.1456365569879254,1.0444223763637255,0.012926751727929555,0.0018612344842856585,-0.8560168460368685,0.1819646860986547,0.17074877536738978,-0.06163784287894225,0.013111408643749017,360,640,en,2026-01-17,food-closeup,watch now,Start now,Unlock rare gear,No ads in first week,blue,calm,5,0.05,38,0.595,0.402,0.364,0.69,0.715,0,0,0,0,0,0,assets/creative_500075.png,253603,1104067,14272,2597,767770,1429,244,0.5635802469135802
500076,20012,VoxelRealm,VoxelRealm Battle,gaming,playable,stable,,59,58286.04,7085235,39800,9602,51691.2,0.005617315445429827,0.24125628140703517,1.3552126358547034,0.8868538675813281,0.009036317876266567,0.0017851484310572527,-0.8024473623547645,0.24284088462366585,0.237045203969129,-0.023866165137384043,0.012932371123482906,360,640,ja,2026-01-10,celebrity,challenge,Get offer,Unlock rare gear,No ads in first week,purple,premium,15,0.511,69,0.856,0.804,0.405,0.651,0.999,2,3,0,0,1,1,assets/creative_500076.png,630663,3597815,32511,7895,508081,907,215,0.5188271604938272
